"Facility ID","Facility Name","ZIP Code",Condition,"Measure ID","Measure Name",Score,Sample
420105,"MCLEOD LORIS  HOSPITAL",29569,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",81,377
420106,"PRISMA HEALTH BAPTIST PARKRIDGE",29212,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
420107,"MCLEOD HEALTH CHERAW",29520,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,61
420108,"UNION MEDICAL CENTER",29379,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
420109,"MCLEOD HEALTH CLARENDON",29102,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",71,28
420110,"ROPER ST FRANCIS HOSPITAL-BERKELEY INC",29486,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,34
421300,"ALLENDALE COUNTY HOSPITAL",29827,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
421301,"ABBEVILLE AREA MEDICAL CENTER",29620,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
421304,"EDGEFIELD COUNTY HEALTHCARE AN AFFILIATE OF SELF R",29384,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
423300,"SHRINERS HOSPITALS FOR CHILDREN",29605,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
430005,"PRAIRIE LAKES HEALTHCARE SYSTEM, INC",57201,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,189
430008,"BROOKINGS HEALTH SYSTEM",57006,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,56
430012,"AVERA SACRED HEART HOSPITAL",57078,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,77
430014,"AVERA ST LUKES",57401,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
430015,"AVERA ST MARY'S HOSPITAL",57501,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,193
430016,"AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER",57117,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,588
430027,"SANFORD USD MEDICAL CENTER",57117,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,90
430048,"MONUMENT HEALTH SPEARFISH HOSPITAL",57783,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,61
430077,"MONUMENT HEALTH RAPID CITY HOSPITAL",57701,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",86,92
430084,"PHS INDIAN HOSPITAL AT ROSEBUD",57570,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
430089,"DUNES SURGICAL HOSPITAL",57049,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,78
430090,"SIOUX FALLS SPECIALTY HOSPITAL",57105,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",95,38
430091,"BLACK HILLS SURGICAL HOSPITAL LLC",57703,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
430093,"SAME DAY SURGERY CENTER LLC",57701,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,72
430095,"AVERA HEART HOSPITAL OF SOUTH DAKOTA",57108,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
430097,"SANFORD MEDICAL CENTER ABERDEEN",57402,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",93,29
430098,"PINE RIDGE IHS HOSPITAL",57770,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
430099,"REHAB & CRITICAL CARE HOSPITAL OF THE BLACK HILLS",57701,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431300,"MADISON REGIONAL HEALTH SYSTEM",57042,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431301,"FAULKTON AREA MEDICAL CENTER",57438,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431302,"AVERA MISSOURI RIVER HEALTH CENTER",57442,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431305,"DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH",57313,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431306,"PLATTE HEALTH CENTER",57369,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431307,"SANFORD CLEAR LAKE MEDICAL CENTER",57226,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431308,"EUREKA COMMUNITY HEALTH SERVICES - CAH",57437,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431309,"COMMUNITY MEMORIAL HOSPITAL",57523,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431310,"AVERA FLANDREAU HOSPITAL - CAH",57028,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431311,"SANFORD HOSPITAL WEBSTER - CAH",57274,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431312,"MARSHALL COUNTY HEALTHCARE CENTER - CAH",57430,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431313,"FREEMAN MEDICAL CENTER - CAH",57029,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431314,"BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH",57551,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431315,"WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH",57380,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431316,"COMMUNITY MEMORIAL HOSPITAL",57469,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431317,"LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH",57059,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431318,"BOWDLE HOSPITAL - CAH",57428,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431319,"HANS P PETERSON MEMORIAL HOSPITAL - CAH",57567,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431320,"MONUMENT HEALTH LEAD-DEADWOOD HOSPITAL",57732,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431321,"MONUMENT HEALTH STURGIS HOSPITAL",57785,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431322,"FALL RIVER HOSPITAL - CAH",57747,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431323,"MONUMENT HEALTH CUSTER HOSPITAL",57730,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431324,"AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH",57382,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431325,"MOBRIDGE REGIONAL HOSPITAL - CAH",57601,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431326,"MILBANK AREA HOSPITAL/AVERA HEALTH",57252,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431327,"ST MICHAEL'S HOSPITAL - CAH",57066,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431328,"PIONEER MEMORIAL HOSPITAL - CAH",57070,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,13
431329,"SANFORD CHAMBERLAIN MEDICAL CENTER",57325,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431330,"AVERA ST BENEDICT HEALTH CENTER - CAH",57366,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,25
431331,"AVERA DELLS AREA HOSPITAL  - CAH",57022,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431332,"AVERA DE SMET MEMORIAL HOSPITAL - CAH",57231,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431333,"SANFORD CANTON-INWOOD MEDICAL CENTER - CAH",57013,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431334,"WINNER REGIONAL HEALTHCARE CENTER - CAH",57580,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431335,"HURON REGIONAL MEDICAL CENTER",57350,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431336,"SANFORD VERMILLION HOSPITAL",57069,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431337,"AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC",57362,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431338,"AVERA GREGORY HOSPITAL",57533,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431339,"COTEAU DES PRAIRIES HEALTH CARE SYSTEM",57262,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
431340,"AVERA QUEEN OF PEACE",57301,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,113
431383,"EAGLE BUTTE INDIAN HEALTH SERVICE HOSPITAL",57625,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
433300,LIFESCAPE,57105,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
440001,"UNICOI COUNTY  HOSPITAL",37650,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
440002,"JACKSON-MADISON COUNTY GENERAL HOSPITAL",38301,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,91
440003,"HIGHPOINT HEALTH-SUMNER WITH ASCENSION SAINT THOMA",37066,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,101
440006,"TRISTAR SKYLINE MEDICAL CENTER",37207,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",76,46
440007,"UNITY MEDICAL CENTER",37355,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,24
